Datetime;Energy;Month;Day;Hour
2022-10-17;0,368;10;17;9
2022-10-17;0,081;10;17;10
2022-10-17;1,129;10;17;11
2022-10-17;1,075;10;17;12
2022-10-17;0,592;10;17;13
2022-10-17;0,972;10;17;14
2022-10-17;0,268;10;17;15
2022-10-17;0,37;10;17;16
2022-10-17;0,411;10;17;17
2022-10-17;0,428;10;17;18
2022-10-17;0,394;10;17;19
2022-10-17;0,378;10;17;20
2022-10-17;0,53;10;17;21
2022-10-17;0,715;10;17;22
2022-10-17;0,942;10;17;23
2022-10-17;0,452;10;17;24
2022-10-18;0,366;10;18;1
2022-10-18;0,427;10;18;2
2022-10-18;0,46;10;18;3
2022-10-18;0,288;10;18;4
2022-10-18;0,339;10;18;5
2022-10-18;0,357;10;18;6
2022-10-18;0,41;10;18;7
2022-10-18;1,034;10;18;8
2022-10-18;1,141;10;18;9
2022-10-18;1,427;10;18;10
2022-10-18;0,393;10;18;11
2022-10-18;0,416;10;18;12
2022-10-18;0,437;10;18;13
2022-10-18;0,582;10;18;14
2022-10-18;0,854;10;18;15
2022-10-18;0,433;10;18;16
2022-10-18;0,495;10;18;17
2022-10-18;0,315;10;18;18
2022-10-18;0,284;10;18;19
2022-10-18;0,445;10;18;20
2022-10-18;1,319;10;18;21
2022-10-18;0,51;10;18;22
2022-10-18;0,36;10;18;23
2022-10-18;0,306;10;18;24
2022-10-19;0,447;10;19;1
2022-10-19;0,413;10;19;2
2022-10-19;0,379;10;19;3
2022-10-19;0,275;10;19;4
2022-10-19;0,356;10;19;5
2022-10-19;0,471;10;19;6
2022-10-19;0,378;10;19;7
2022-10-19;1,985;10;19;8
2022-10-19;0,284;10;19;9
2022-10-19;0,477;10;19;10
2022-10-19;0,455;10;19;11
2022-10-19;0,37;10;19;12
2022-10-19;1,007;10;19;13
2022-10-19;0,406;10;19;14
2022-10-19;0,601;10;19;15
2022-10-19;0,525;10;19;16
2022-10-19;0,384;10;19;17
2022-10-19;0,41;10;19;18
2022-10-19;1,304;10;19;19
2022-10-19;0,772;10;19;20
2022-10-19;1,376;10;19;21
2022-10-19;0,592;10;19;22
2022-10-19;0,468;10;19;23
2022-10-19;0,407;10;19;24
2022-10-20;0,484;10;20;1
2022-10-20;0,419;10;20;2
2022-10-20;0,299;10;20;3
2022-10-20;0,353;10;20;4
2022-10-20;0,681;10;20;5
2022-10-20;0,902;10;20;6
2022-10-20;0,377;10;20;7
2022-10-20;0,318;10;20;8
2022-10-20;0,487;10;20;9
2022-10-20;0,319;10;20;10
2022-10-20;0,534;10;20;11
2022-10-20;0,477;10;20;12
2022-10-20;0,376;10;20;13
2022-10-20;0,952;10;20;14
2022-10-20;1,02;10;20;15
2022-10-20;1,839;10;20;16
2022-10-20;0,39;10;20;17
2022-10-20;0,489;10;20;18
2022-10-20;0,474;10;20;19
2022-10-20;0,67;10;20;20
2022-10-20;0,537;10;20;21
2022-10-20;0,411;10;20;22
2022-10-20;0,516;10;20;23
2022-10-20;0,414;10;20;24
2022-10-21;1,096;10;21;1
2022-10-21;0,612;10;21;2
2022-10-21;0,355;10;21;3
2022-10-21;0,328;10;21;4
2022-10-21;0,38;10;21;5
2022-10-21;0,426;10;21;6
2022-10-21;0,327;10;21;7
2022-10-21;0,367;10;21;8
2022-10-21;0,374;10;21;9
2022-10-21;0,42;10;21;10
2022-10-21;2,344;10;21;11
2022-10-21;0,389;10;21;12
2022-10-21;0,364;10;21;13
2022-10-21;0,737;10;21;14
2022-10-21;0,61;10;21;15
2022-10-21;0,462;10;21;16
2022-10-21;0,461;10;21;17
2022-10-21;0,926;10;21;18
2022-10-21;1,432;10;21;19
2022-10-21;1,098;10;21;20
2022-10-21;1,289;10;21;21
2022-10-21;0,662;10;21;22
2022-10-21;0,763;10;21;23
2022-10-21;0,684;10;21;24
2022-10-22;0,433;10;22;1
2022-10-22;0,298;10;22;2
2022-10-22;0,373;10;22;3
2022-10-22;0,399;10;22;4
2022-10-22;0,363;10;22;5
2022-10-22;1,022;10;22;6
2022-10-22;0,432;10;22;7
2022-10-22;0,42;10;22;8
2022-10-22;2,068;10;22;9
2022-10-22;1,139;10;22;10
2022-10-22;0,358;10;22;11
2022-10-22;0,423;10;22;12
2022-10-22;1,025;10;22;13
2022-10-22;0,88;10;22;14
2022-10-22;0,513;10;22;15
2022-10-22;1,156;10;22;16
2022-10-22;0,542;10;22;17
2022-10-22;0,565;10;22;18
2022-10-22;0,464;10;22;19
2022-10-22;1,032;10;22;20
2022-10-22;0,341;10;22;21
2022-10-22;0,696;10;22;22
2022-10-22;0,833;10;22;23
2022-10-22;0,771;10;22;24
2022-10-23;0,373;10;23;1
2022-10-23;1,09;10;23;2
2022-10-23;0,411;10;23;3
2022-10-23;0,39;10;23;4
2022-10-23;0,333;10;23;5
2022-10-23;0,351;10;23;6
2022-10-23;0,33;10;23;7
2022-10-23;0,428;10;23;8
2022-10-23;0,384;10;23;9
2022-10-23;0,355;10;23;10
2022-10-23;0,762;10;23;11
2022-10-23;1,015;10;23;12
2022-10-23;2,466;10;23;13
2022-10-23;0,927;10;23;14
2022-10-23;0,751;10;23;15
2022-10-23;0,883;10;23;16
2022-10-23;0,461;10;23;17
2022-10-23;0,616;10;23;18
2022-10-23;0,469;10;23;19
2022-10-23;0,438;10;23;20
2022-10-23;1,491;10;23;21
2022-10-23;0,418;10;23;22
2022-10-23;0,463;10;23;23
2022-10-23;1,72;10;23;24
2022-10-24;0,345;10;24;1
2022-10-24;0,384;10;24;2
2022-10-24;0,374;10;24;3
2022-10-24;0,384;10;24;4
2022-10-24;0,321;10;24;5
2022-10-24;0,753;10;24;6
2022-10-24;0,751;10;24;7
2022-10-24;1,302;10;24;8
2022-10-24;0,479;10;24;9
2022-10-24;0,292;10;24;10
2022-10-24;0,312;10;24;11
2022-10-24;0,868;10;24;12
2022-10-24;1,398;10;24;13
2022-10-24;1,432;10;24;14
2022-10-24;0,455;10;24;15
2022-10-24;0,426;10;24;16
2022-10-24;1,0;10;24;17
2022-10-24;0,807;10;24;18
2022-10-24;0,422;10;24;19
2022-10-24;0,37;10;24;20
2022-10-24;0,702;10;24;21
2022-10-24;0,527;10;24;22
2022-10-24;0,622;10;24;23
2022-10-24;0,402;10;24;24
2022-10-25;0,351;10;25;1
2022-10-25;0,336;10;25;2
2022-10-25;0,938;10;25;3
2022-10-25;0,706;10;25;4
2022-10-25;0,256;10;25;5
2022-10-25;0,319;10;25;6
2022-10-25;0,378;10;25;7
2022-10-25;1,529;10;25;8
2022-10-25;1,757;10;25;9
2022-10-25;0,711;10;25;10
2022-10-25;0,302;10;25;11
2022-10-25;0,457;10;25;12
2022-10-25;1,224;10;25;13
2022-10-25;0,656;10;25;14
2022-10-25;0,718;10;25;15
2022-10-25;0,444;10;25;16
2022-10-25;0,526;10;25;17
2022-10-25;0,476;10;25;18
2022-10-25;0,437;10;25;19
2022-10-25;0,65;10;25;20
2022-10-25;0,62;10;25;21
2022-10-25;0,894;10;25;22
2022-10-25;0,447;10;25;23
2022-10-25;1,258;10;25;24
2022-10-26;0,362;10;26;1
2022-10-26;0,411;10;26;2
2022-10-26;0,408;10;26;3
2022-10-26;0,305;10;26;4
2022-10-26;0,377;10;26;5
2022-10-26;0,304;10;26;6
2022-10-26;0,412;10;26;7
2022-10-26;0,384;10;26;8
2022-10-26;0,438;10;26;9
2022-10-26;1,128;10;26;10
2022-10-26;0,378;10;26;11
2022-10-26;0,656;10;26;12
2022-10-26;0,743;10;26;13
2022-10-26;1,421;10;26;14
2022-10-26;0,396;10;26;15
2022-10-26;0,396;10;26;16
2022-10-26;0,541;10;26;17
2022-10-26;0,461;10;26;18
2022-10-26;0,436;10;26;19
2022-10-26;0,407;10;26;20
2022-10-26;1,816;10;26;21
2022-10-26;0,8;10;26;22
2022-10-26;0,534;10;26;23
2022-10-26;0,484;10;26;24
2022-10-27;0,408;10;27;1
2022-10-27;0,527;10;27;2
2022-10-27;0,419;10;27;3
2022-10-27;0,438;10;27;4
2022-10-27;0,29;10;27;5
2022-10-27;0,325;10;27;6
2022-10-27;0,729;10;27;7
2022-10-27;1,001;10;27;8
2022-10-27;0,833;10;27;9
2022-10-27;1,383;10;27;10
2022-10-27;1,235;10;27;11
2022-10-27;0,348;10;27;12
2022-10-27;0,454;10;27;13
2022-10-27;1,061;10;27;14
2022-10-27;0,547;10;27;15
2022-10-27;1,196;10;27;16
2022-10-27;0,461;10;27;17
2022-10-27;1,044;10;27;18
2022-10-27;0,786;10;27;19
2022-10-27;0,423;10;27;20
2022-10-27;0,412;10;27;21
2022-10-27;0,483;10;27;22
2022-10-27;0,45;10;27;23
2022-10-27;0,531;10;27;24
2022-10-28;0,3;10;28;1
2022-10-28;0,308;10;28;2
2022-10-28;0,4;10;28;3
2022-10-28;0,403;10;28;4
2022-10-28;1,086;10;28;5
2022-10-28;0,339;10;28;6
2022-10-28;0,379;10;28;7
2022-10-28;0,403;10;28;8
2022-10-28;0,598;10;28;9
2022-10-28;0,365;10;28;10
2022-10-28;1,051;10;28;11
2022-10-28;1,129;10;28;12
2022-10-28;1,276;10;28;13
2022-10-28;0,966;10;28;14
2022-10-28;0,78;10;28;15
2022-10-28;0,961;10;28;16
2022-10-28;0,478;10;28;17
2022-10-28;0,506;10;28;18
2022-10-28;1,06;10;28;19
2022-10-28;0,398;10;28;20
2022-10-28;1,084;10;28;21
2022-10-28;0,561;10;28;22
2022-10-28;0,44;10;28;23
2022-10-28;0,389;10;28;24
2022-10-29;0,325;10;29;1
2022-10-29;0,587;10;29;2
2022-10-29;1,08;10;29;3
2022-10-29;0,284;10;29;4
2022-10-29;0,339;10;29;5
2022-10-29;0,309;10;29;6
2022-10-29;0,437;10;29;7
2022-10-29;0,9;10;29;8
2022-10-29;0,402;10;29;9
2022-10-29;0,756;10;29;10
2022-10-29;0,728;10;29;11
2022-10-29;1,162;10;29;12
2022-10-29;1,287;10;29;13
2022-10-29;0,503;10;29;14
2022-10-29;0,535;10;29;15
2022-10-29;0,804;10;29;16
2022-10-29;0,494;10;29;17
2022-10-29;0,359;10;29;18
2022-10-29;0,347;10;29;19
2022-10-29;1,105;10;29;20
2022-10-29;0,526;10;29;21
2022-10-29;0,556;10;29;22
2022-10-29;0,428;10;29;23
2022-10-29;1,585;10;29;24
2022-10-30;1,032;10;30;1
2022-10-30;0,499;10;30;2
2022-10-30;0,484;10;30;3
2022-10-30;0,414;10;30;4
2022-10-30;0,493;10;30;5
2022-10-30;0,533;10;30;6
2022-10-30;0,46;10;30;7
2022-10-30;0,477;10;30;8
2022-10-30;0,391;10;30;9
2022-10-30;1,258;10;30;10
2022-10-30;1,199;10;30;11
2022-10-30;1,293;10;30;12
2022-10-30;0,888;10;30;13
2022-10-30;0,845;10;30;14
2022-10-30;0,536;10;30;15
2022-10-30;1,919;10;30;16
2022-10-30;0,478;10;30;17
2022-10-30;0,448;10;30;18
2022-10-30;0,523;10;30;19
2022-10-30;0,571;10;30;20
2022-10-30;1,101;10;30;21
2022-10-30;1,218;10;30;22
2022-10-30;0,732;10;30;23
2022-10-30;0,611;10;30;24
2022-10-31;0,317;10;31;1
2022-10-31;0,361;10;31;2
2022-10-31;0,359;10;31;3
2022-10-31;0,422;10;31;4
2022-10-31;0,324;10;31;5
2022-10-31;0,725;10;31;6
2022-10-31;1,414;10;31;7
2022-10-31;0,393;10;31;8
2022-10-31;0,544;10;31;9
2022-10-31;0,261;10;31;10
2022-10-31;0,407;10;31;11
2022-10-31;0,505;10;31;12
2022-10-31;1,418;10;31;13
2022-10-31;1,067;10;31;14
2022-10-31;0,469;10;31;15
2022-10-31;1,111;10;31;16
2022-10-31;0,566;10;31;17
2022-10-31;0,46;10;31;18
2022-10-31;0,346;10;31;19
2022-10-31;0,452;10;31;20
2022-10-31;0,725;10;31;21
2022-10-31;0,524;10;31;22
2022-10-31;0,526;10;31;23
2022-10-31;0,433;10;31;24
2022-11-01;0,486;11;1;1
2022-11-01;1,193;11;1;2
2022-11-01;0,381;11;1;3
2022-11-01;0,306;11;1;4
2022-11-01;0,271;11;1;5
2022-11-01;0,44;11;1;6
2022-11-01;1,039;11;1;7
2022-11-01;0,352;11;1;8
2022-11-01;0,519;11;1;9
2022-11-01;0,556;11;1;10
2022-11-01;2,43;11;1;11
2022-11-01;1,187;11;1;12
2022-11-01;1,265;11;1;13
2022-11-01;2,589;11;1;14
2022-11-01;1,747;11;1;15
2022-11-01;0,556;11;1;16
2022-11-01;0,396;11;1;17
2022-11-01;0,433;11;1;18
2022-11-01;0,987;11;1;19
2022-11-01;0,663;11;1;20
2022-11-01;0,478;11;1;21
2022-11-01;1,331;11;1;22
2022-11-01;1,049;11;1;23
2022-11-01;0,489;11;1;24
2022-11-02;0,392;11;2;1
2022-11-02;0,295;11;2;2
2022-11-02;0,353;11;2;3
2022-11-02;0,378;11;2;4
2022-11-02;0,381;11;2;5
2022-11-02;0,307;11;2;6
2022-11-02;1,426;11;2;7
2022-11-02;0,884;11;2;8
2022-11-02;0,565;11;2;9
2022-11-02;0,485;11;2;10
2022-11-02;0,695;11;2;11
2022-11-02;1,608;11;2;12
2022-11-02;1,405;11;2;13
2022-11-02;1,559;11;2;14
2022-11-02;0,586;11;2;15
2022-11-02;0,482;11;2;16
2022-11-02;0,517;11;2;17
2022-11-02;1,059;11;2;18
2022-11-02;1,072;11;2;19
2022-11-02;1,016;11;2;20
2022-11-02;0,705;11;2;21
2022-11-02;0,448;11;2;22
2022-11-02;0,458;11;2;23
2022-11-02;1,526;11;2;24
2022-11-03;0,326;11;3;1
2022-11-03;0,455;11;3;2
2022-11-03;0,305;11;3;3
2022-11-03;1,129;11;3;4
2022-11-03;0,427;11;3;5
2022-11-03;0,315;11;3;6
2022-11-03;0,32;11;3;7
2022-11-03;0,492;11;3;8
2022-11-03;0,404;11;3;9
2022-11-03;0,283;11;3;10
2022-11-03;1,067;11;3;11
2022-11-03;2,144;11;3;12
2022-11-03;1,709;11;3;13
2022-11-03;1,351;11;3;14
2022-11-03;1,023;11;3;15
2022-11-03;0,512;11;3;16
2022-11-03;0,349;11;3;17
2022-11-03;0,485;11;3;18
2022-11-03;0,383;11;3;19
2022-11-03;0,462;11;3;20
2022-11-03;0,569;11;3;21
2022-11-03;2,001;11;3;22
2022-11-03;1,399;11;3;23
2022-11-03;0,927;11;3;24
2022-11-04;0,459;11;4;1
2022-11-04;0,307;11;4;2
2022-11-04;0,351;11;4;3
2022-11-04;0,37;11;4;4
2022-11-04;0,376;11;4;5
2022-11-04;0,929;11;4;6
2022-11-04;0,28;11;4;7
2022-11-04;0,617;11;4;8
2022-11-04;1,332;11;4;9
2022-11-04;1,29;11;4;10
2022-11-04;0,922;11;4;11
2022-11-04;0,502;11;4;12
2022-11-04;0,904;11;4;13
2022-11-04;0,449;11;4;14
2022-11-04;0,56;11;4;15
2022-11-04;0,336;11;4;16
2022-11-04;0,482;11;4;17
2022-11-04;1,233;11;4;18
2022-11-04;1,199;11;4;19
2022-11-04;0,999;11;4;20
2022-11-04;0,628;11;4;21
2022-11-04;0,939;11;4;22
2022-11-04;0,332;11;4;23
2022-11-04;1,467;11;4;24
2022-11-05;0,416;11;5;1
2022-11-05;0,341;11;5;2
2022-11-05;0,355;11;5;3
2022-11-05;1,018;11;5;4
2022-11-05;0,483;11;5;5
2022-11-05;0,272;11;5;6
2022-11-05;1,285;11;5;7
2022-11-05;0,323;11;5;8
2022-11-05;0,442;11;5;9
2022-11-05;0,666;11;5;10
2022-11-05;0,928;11;5;11
2022-11-05;0,627;11;5;12
2022-11-05;1,187;11;5;13
2022-11-05;1,02;11;5;14
2022-11-05;0,465;11;5;15
2022-11-05;0,383;11;5;16
2022-11-05;0,383;11;5;17
2022-11-05;0,408;11;5;18
2022-11-05;0,869;11;5;19
2022-11-05;0,452;11;5;20
2022-11-05;0,864;11;5;21
2022-11-05;0,556;11;5;22
2022-11-05;1,156;11;5;23
2022-11-05;0,402;11;5;24
2022-11-06;0,364;11;6;1
2022-11-06;0,251;11;6;2
2022-11-06;0,425;11;6;3
2022-11-06;0,258;11;6;4
2022-11-06;0,325;11;6;5
2022-11-06;0,341;11;6;6
2022-11-06;0,663;11;6;7
2022-11-06;0,82;11;6;8
2022-11-06;0,343;11;6;9
2022-11-06;0,852;11;6;10
2022-11-06;1,46;11;6;11
2022-11-06;1,617;11;6;12
2022-11-06;1,387;11;6;13
2022-11-06;0,774;11;6;14
2022-11-06;1,767;11;6;15
2022-11-06;1,499;11;6;16
2022-11-06;1,226;11;6;17
2022-11-06;0,481;11;6;18
2022-11-06;0,472;11;6;19
2022-11-06;0,556;11;6;20
2022-11-06;0,57;11;6;21
2022-11-06;0,764;11;6;22
2022-11-06;0,56;11;6;23
2022-11-06;0,612;11;6;24
2022-11-07;0,489;11;7;1
2022-11-07;0,985;11;7;2
2022-11-07;0,806;11;7;3
2022-11-07;0,46;11;7;4
2022-11-07;0,517;11;7;5
2022-11-07;0,59;11;7;6
2022-11-07;1,357;11;7;7
2022-11-07;0,491;11;7;8
2022-11-07;0,656;11;7;9
2022-11-07;0,512;11;7;10
2022-11-07;2,041;11;7;11
2022-11-07;1,263;11;7;12
2022-11-07;0,968;11;7;13
2022-11-07;0,521;11;7;14
2022-11-07;0,511;11;7;15
2022-11-07;0,515;11;7;16
2022-11-07;0,419;11;7;17
2022-11-07;0,38;11;7;18
2022-11-07;0,893;11;7;19
2022-11-07;0,882;11;7;20
2022-11-07;0,64;11;7;21
2022-11-07;0,777;11;7;22
2022-11-07;0,502;11;7;23
2022-11-07;0,805;11;7;24
2022-11-08;0,565;11;8;1
2022-11-08;1,187;11;8;2
2022-11-08;0,671;11;8;3
2022-11-08;0,533;11;8;4
2022-11-08;0,476;11;8;5
2022-11-08;0,538;11;8;6
2022-11-08;1,163;11;8;7
2022-11-08;0,506;11;8;8
2022-11-08;1,047;11;8;9
2022-11-08;1,967;11;8;10
2022-11-08;0,453;11;8;11
2022-11-08;0,701;11;8;12
2022-11-08;1,455;11;8;13
2022-11-08;1,335;11;8;14
2022-11-08;0,835;11;8;15
2022-11-08;0,772;11;8;16
2022-11-08;0,348;11;8;17
2022-11-08;0,754;11;8;18
2022-11-08;0,647;11;8;19
2022-11-08;0,538;11;8;20
2022-11-08;0,828;11;8;21
2022-11-08;0,915;11;8;22
2022-11-08;0,687;11;8;23
2022-11-08;1,021;11;8;24
2022-11-09;0,498;11;9;1
2022-11-09;0,342;11;9;2
2022-11-09;0,339;11;9;3
2022-11-09;0,928;11;9;4
2022-11-09;0,341;11;9;5
2022-11-09;0,303;11;9;6
2022-11-09;0,804;11;9;7
2022-11-09;0,348;11;9;8
2022-11-09;0,263;11;9;9
2022-11-09;1,295;11;9;10
2022-11-09;0,771;11;9;11
2022-11-09;0,428;11;9;12
2022-11-09;0,608;11;9;13
2022-11-09;1,413;11;9;14
2022-11-09;1,471;11;9;15
2022-11-09;0,956;11;9;16
2022-11-09;0,356;11;9;17
2022-11-09;0,749;11;9;18
2022-11-09;0,94;11;9;19
2022-11-09;0,745;11;9;20
2022-11-09;0,652;11;9;21
2022-11-09;1,072;11;9;22
2022-11-09;0,504;11;9;23
2022-11-09;0,438;11;9;24
2022-11-10;0,508;11;10;1
2022-11-10;0,892;11;10;2
2022-11-10;0,748;11;10;3
2022-11-10;0,41;11;10;4
2022-11-10;0,281;11;10;5
2022-11-10;0,409;11;10;6
2022-11-10;0,321;11;10;7
2022-11-10;1,056;11;10;8
2022-11-10;0,632;11;10;9
2022-11-10;0,4;11;10;10
2022-11-10;1,067;11;10;11
2022-11-10;0,301;11;10;12
2022-11-10;0,355;11;10;13
2022-11-10;1,567;11;10;14
2022-11-10;0,933;11;10;15
2022-11-10;1,22;11;10;16
2022-11-10;0,373;11;10;17
2022-11-10;0,878;11;10;18
2022-11-10;0,402;11;10;19
2022-11-10;0,646;11;10;20
2022-11-10;0,837;11;10;21
2022-11-10;0,84;11;10;22
2022-11-10;1,388;11;10;23
2022-11-10;0,561;11;10;24
2022-11-11;0,503;11;11;1
2022-11-11;0,762;11;11;2
2022-11-11;0,56;11;11;3
2022-11-11;0,353;11;11;4
2022-11-11;0,266;11;11;5
2022-11-11;0,36;11;11;6
2022-11-11;0,301;11;11;7
2022-11-11;0,312;11;11;8
2022-11-11;1,247;11;11;9
2022-11-11;1,293;11;11;10
2022-11-11;0,419;11;11;11
2022-11-11;0,508;11;11;12
2022-11-11;1,231;11;11;13
2022-11-11;0,947;11;11;14
2022-11-11;1,912;11;11;15
2022-11-11;1,415;11;11;16
2022-11-11;0,441;11;11;17
2022-11-11;1,171;11;11;18
2022-11-11;0,512;11;11;19
2022-11-11;1,517;11;11;20
2022-11-11;1,305;11;11;21
2022-11-11;1,194;11;11;22
2022-11-11;0,61;11;11;23
2022-11-11;0,38;11;11;24
2022-11-12;0,648;11;12;1
2022-11-12;0,525;11;12;2
2022-11-12;0,993;11;12;3
2022-11-12;0,498;11;12;4
2022-11-12;0,279;11;12;5
2022-11-12;0,32;11;12;6
2022-11-12;0,771;11;12;7
2022-11-12;0,344;11;12;8
2022-11-12;0,286;11;12;9
2022-11-12;0,935;11;12;10
2022-11-12;3,66;11;12;11
2022-11-12;1,721;11;12;12
2022-11-12;2,288;11;12;13
2022-11-12;2,218;11;12;14
2022-11-12;2,868;11;12;15
2022-11-12;1,56;11;12;16
2022-11-12;1,167;11;12;17
2022-11-12;1,982;11;12;18
2022-11-12;1,657;11;12;19
2022-11-12;1,616;11;12;20
2022-11-12;1,182;11;12;21
2022-11-12;1,595;11;12;22
2022-11-12;2,466;11;12;23
2022-11-12;2,68;11;12;24
2022-11-13;1,002;11;13;1
2022-11-13;0,852;11;13;2
2022-11-13;1,303;11;13;3
2022-11-13;1,1;11;13;4
2022-11-13;0,689;11;13;5
2022-11-13;0,779;11;13;6
2022-11-13;0,945;11;13;7
2022-11-13;0,867;11;13;8
2022-11-13;0,749;11;13;9
2022-11-13;1,846;11;13;10
2022-11-13;1,154;11;13;11
2022-11-13;1,807;11;13;12
2022-11-13;2,348;11;13;13
2022-11-13;0,76;11;13;14
2022-11-13;1,418;11;13;15
2022-11-13;1,19;11;13;16
2022-11-13;0,365;11;13;17
2022-11-13;0,572;11;13;18
2022-11-13;0,739;11;13;19
2022-11-13;0,641;11;13;20
2022-11-13;0,602;11;13;21
2022-11-13;1,051;11;13;22
2022-11-13;1,294;11;13;23
2022-11-13;0,422;11;13;24
2022-11-14;0,61;11;14;1
2022-11-14;0,708;11;14;2
2022-11-14;0,366;11;14;3
2022-11-14;0,287;11;14;4
2022-11-14;0,389;11;14;5
2022-11-14;0,959;11;14;6
2022-11-14;0,505;11;14;7
2022-11-14;0,418;11;14;8
2022-11-14;0,308;11;14;9
2022-11-14;0,483;11;14;10
2022-11-14;1,069;11;14;11
2022-11-14;0,816;11;14;12
2022-11-14;0,504;11;14;13
2022-11-14;1,53;11;14;14
2022-11-14;1,543;11;14;15
2022-11-14;1,083;11;14;16
2022-11-14;0,516;11;14;17
2022-11-14;0,898;11;14;18
2022-11-14;0,631;11;14;19
2022-11-14;0,731;11;14;20
2022-11-14;0,348;11;14;21
2022-11-14;1,708;11;14;22
2022-11-14;0,902;11;14;23
2022-11-14;1,635;11;14;24
2022-11-15;0,891;11;15;1
2022-11-15;0,41;11;15;2
2022-11-15;0,426;11;15;3
2022-11-15;0,569;11;15;4
2022-11-15;0,388;11;15;5
2022-11-15;0,923;11;15;6
2022-11-15;0,813;11;15;7
2022-11-15;0,454;11;15;8
2022-11-15;0,861;11;15;9
2022-11-15;0,443;11;15;10
2022-11-15;0,473;11;15;11
2022-11-15;1,102;11;15;12
2022-11-15;0,459;11;15;13
2022-11-15;0,987;11;15;14
2022-11-15;0,691;11;15;15
2022-11-15;1,008;11;15;16
2022-11-15;0,571;11;15;17
2022-11-15;0,551;11;15;18
2022-11-15;0,545;11;15;19
2022-11-15;2,154;11;15;20
2022-11-15;2,841;11;15;21
2022-11-15;2,36;11;15;22
2022-11-15;1,042;11;15;23
2022-11-15;1,186;11;15;24
2022-11-16;0,736;11;16;1
2022-11-16;0,711;11;16;2
2022-11-16;1,277;11;16;3
2022-11-16;0,692;11;16;4
2022-11-16;0,664;11;16;5
2022-11-16;0,569;11;16;6
2022-11-16;0,757;11;16;7
2022-11-16;1,344;11;16;8
2022-11-16;1,068;11;16;9
2022-11-16;1,608;11;16;10
2022-11-16;0,936;11;16;11
2022-11-16;1,752;11;16;12
2022-11-16;0,634;11;16;13
2022-11-16;0,262;11;16;14
2022-11-16;0,96;11;16;15
2022-11-16;0,266;11;16;16
2022-11-16;1,009;11;16;17
2022-11-16;0,557;11;16;18
2022-11-16;1,125;11;16;19
2022-11-16;0,654;11;16;20
2022-11-16;0,639;11;16;21
2022-11-16;0,448;11;16;22
2022-11-16;0,745;11;16;23
2022-11-16;0,936;11;16;24
2022-11-17;0,309;11;17;1
2022-11-17;0,406;11;17;2
2022-11-17;0,294;11;17;3
2022-11-17;0,282;11;17;4
2022-11-17;0,519;11;17;5
2022-11-17;0,882;11;17;6
2022-11-17;0,389;11;17;7
2022-11-17;0,311;11;17;8
2022-11-17;0,391;11;17;9
2022-11-17;0,393;11;17;10
2022-11-17;1,092;11;17;11
2022-11-17;0,325;11;17;12
2022-11-17;0,444;11;17;13
2022-11-17;1,259;11;17;14
2022-11-17;1,079;11;17;15
2022-11-17;0,511;11;17;16
2022-11-17;1,503;11;17;17
2022-11-17;0,992;11;17;18
2022-11-17;1,504;11;17;19
2022-11-17;0,66;11;17;20
2022-11-17;1,492;11;17;21
2022-11-17;1,706;11;17;22
2022-11-17;0,82;11;17;23
2022-11-17;0,395;11;17;24
2022-11-18;1,511;11;18;1
2022-11-18;1,727;11;18;2
2022-11-18;0,565;11;18;3
2022-11-18;0,542;11;18;4
2022-11-18;0,507;11;18;5
2022-11-18;0,639;11;18;6
2022-11-18;1,252;11;18;7
2022-11-18;0,537;11;18;8
2022-11-18;0,816;11;18;9
2022-11-18;1,768;11;18;10
2022-11-18;1,558;11;18;11
2022-11-18;0,354;11;18;12
2022-11-18;0,382;11;18;13
2022-11-18;0,999;11;18;14
2022-11-18;0,811;11;18;15
2022-11-18;0,885;11;18;16
2022-11-18;0,766;11;18;17
2022-11-18;0,486;11;18;18
2022-11-18;0,468;11;18;19
2022-11-18;0,999;11;18;20
2022-11-18;0,942;11;18;21
2022-11-18;0,888;11;18;22
2022-11-18;0,955;11;18;23
2022-11-18;1,213;11;18;24
2022-11-19;1,207;11;19;1
2022-11-19;0,979;11;19;2
2022-11-19;0,793;11;19;3
2022-11-19;0,752;11;19;4
2022-11-19;0,851;11;19;5
2022-11-19;1,544;11;19;6
2022-11-19;1,262;11;19;7
2022-11-19;0,869;11;19;8
2022-11-19;0,865;11;19;9
2022-11-19;0,726;11;19;10
2022-11-19;0,985;11;19;11
2022-11-19;1,184;11;19;12
2022-11-19;2,538;11;19;13
2022-11-19;1,336;11;19;14
2022-11-19;2,108;11;19;15
2022-11-19;1,413;11;19;16
2022-11-19;0,452;11;19;17
2022-11-19;0,595;11;19;18
2022-11-19;1,686;11;19;19
2022-11-19;1,798;11;19;20
2022-11-19;2,605;11;19;21
2022-11-19;3,14;11;19;22
2022-11-19;2,14;11;19;23
2022-11-19;1,46;11;19;24
2022-11-20;1,412;11;20;1
2022-11-20;0,871;11;20;2
2022-11-20;0,367;11;20;3
2022-11-20;0,278;11;20;4
2022-11-20;0,946;11;20;5
2022-11-20;0,32;11;20;6
2022-11-20;0,34;11;20;7
2022-11-20;0,36;11;20;8
2022-11-20;0,973;11;20;9
2022-11-20;0,546;11;20;10
2022-11-20;0,491;11;20;11
2022-11-20;0,81;11;20;12
2022-11-20;0,873;11;20;13
2022-11-20;1,119;11;20;14
