CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0021000004500478JL;23/10/2022;23;0,463;R
ES0021000004500478JL;23/10/2022;24;1,720;R
ES0021000004500478JL;24/10/2022;1;0,345;R
ES0021000004500478JL;24/10/2022;2;0,384;R
ES0021000004500478JL;24/10/2022;3;0,374;R
ES0021000004500478JL;24/10/2022;4;0,384;R
ES0021000004500478JL;24/10/2022;5;0,321;R
ES0021000004500478JL;24/10/2022;6;0,753;R
ES0021000004500478JL;24/10/2022;7;0,751;R
ES0021000004500478JL;24/10/2022;8;1,302;R
ES0021000004500478JL;24/10/2022;9;0,479;R
ES0021000004500478JL;24/10/2022;10;0,292;R
ES0021000004500478JL;24/10/2022;11;0,312;R
ES0021000004500478JL;24/10/2022;12;0,868;R
ES0021000004500478JL;24/10/2022;13;1,398;R
ES0021000004500478JL;24/10/2022;14;1,432;R
ES0021000004500478JL;24/10/2022;15;0,455;R
ES0021000004500478JL;24/10/2022;16;0,426;R
ES0021000004500478JL;24/10/2022;17;1,000;R
ES0021000004500478JL;24/10/2022;18;0,807;R
ES0021000004500478JL;24/10/2022;19;0,422;R
ES0021000004500478JL;24/10/2022;20;0,370;R
ES0021000004500478JL;24/10/2022;21;0,702;R
ES0021000004500478JL;24/10/2022;22;0,527;R
ES0021000004500478JL;24/10/2022;23;0,622;R
ES0021000004500478JL;24/10/2022;24;0,402;R
ES0021000004500478JL;25/10/2022;1;0,351;R
ES0021000004500478JL;25/10/2022;2;0,336;R
ES0021000004500478JL;25/10/2022;3;0,938;R
ES0021000004500478JL;25/10/2022;4;0,706;R
ES0021000004500478JL;25/10/2022;5;0,256;R
ES0021000004500478JL;25/10/2022;6;0,319;R
ES0021000004500478JL;25/10/2022;7;0,378;R
ES0021000004500478JL;25/10/2022;8;1,529;R
ES0021000004500478JL;25/10/2022;9;1,757;R
ES0021000004500478JL;25/10/2022;10;0,711;R
ES0021000004500478JL;25/10/2022;11;0,302;R
ES0021000004500478JL;25/10/2022;12;0,457;R
ES0021000004500478JL;25/10/2022;13;1,224;R
ES0021000004500478JL;25/10/2022;14;0,656;R
ES0021000004500478JL;25/10/2022;15;0,718;R
ES0021000004500478JL;25/10/2022;16;0,444;R
ES0021000004500478JL;25/10/2022;17;0,526;R
ES0021000004500478JL;25/10/2022;18;0,476;R
ES0021000004500478JL;25/10/2022;19;0,437;R
ES0021000004500478JL;25/10/2022;20;0,650;R
ES0021000004500478JL;25/10/2022;21;0,620;R
ES0021000004500478JL;25/10/2022;22;0,894;R
ES0021000004500478JL;25/10/2022;23;0,447;R
ES0021000004500478JL;25/10/2022;24;1,258;R
ES0021000004500478JL;26/10/2022;1;0,362;R
ES0021000004500478JL;26/10/2022;2;0,411;R
ES0021000004500478JL;26/10/2022;3;0,408;R
ES0021000004500478JL;26/10/2022;4;0,305;R
ES0021000004500478JL;26/10/2022;5;0,377;R
ES0021000004500478JL;26/10/2022;6;0,304;R
ES0021000004500478JL;26/10/2022;7;0,412;R
ES0021000004500478JL;26/10/2022;8;0,384;R
ES0021000004500478JL;26/10/2022;9;0,438;R
ES0021000004500478JL;26/10/2022;10;1,128;R
ES0021000004500478JL;26/10/2022;11;0,378;R
ES0021000004500478JL;26/10/2022;12;0,656;R
ES0021000004500478JL;26/10/2022;13;0,743;R
ES0021000004500478JL;26/10/2022;14;1,421;R
ES0021000004500478JL;26/10/2022;15;0,396;R
ES0021000004500478JL;26/10/2022;16;0,396;R
ES0021000004500478JL;26/10/2022;17;0,541;R
ES0021000004500478JL;26/10/2022;18;0,461;R
ES0021000004500478JL;26/10/2022;19;0,436;R
ES0021000004500478JL;26/10/2022;20;0,407;R
ES0021000004500478JL;26/10/2022;21;1,816;R
ES0021000004500478JL;26/10/2022;22;0,800;R
ES0021000004500478JL;26/10/2022;23;0,534;R
ES0021000004500478JL;26/10/2022;24;0,484;R
ES0021000004500478JL;27/10/2022;1;0,408;R
ES0021000004500478JL;27/10/2022;2;0,527;R
ES0021000004500478JL;27/10/2022;3;0,419;R
ES0021000004500478JL;27/10/2022;4;0,438;R
ES0021000004500478JL;27/10/2022;5;0,290;R
ES0021000004500478JL;27/10/2022;6;0,325;R
ES0021000004500478JL;27/10/2022;7;0,729;R
ES0021000004500478JL;27/10/2022;8;1,001;R
ES0021000004500478JL;27/10/2022;9;0,833;R
ES0021000004500478JL;27/10/2022;10;1,383;R
ES0021000004500478JL;27/10/2022;11;1,235;R
ES0021000004500478JL;27/10/2022;12;0,348;R
ES0021000004500478JL;27/10/2022;13;0,454;R
ES0021000004500478JL;27/10/2022;14;1,061;R
ES0021000004500478JL;27/10/2022;15;0,547;R
ES0021000004500478JL;27/10/2022;16;1,196;R
ES0021000004500478JL;27/10/2022;17;0,461;R
ES0021000004500478JL;27/10/2022;18;1,044;R
ES0021000004500478JL;27/10/2022;19;0,786;R
ES0021000004500478JL;27/10/2022;20;0,423;R
ES0021000004500478JL;27/10/2022;21;0,412;R
ES0021000004500478JL;27/10/2022;22;0,483;R
ES0021000004500478JL;27/10/2022;23;0,450;R
ES0021000004500478JL;27/10/2022;24;0,531;R
ES0021000004500478JL;28/10/2022;1;0,300;R
ES0021000004500478JL;28/10/2022;2;0,308;R
ES0021000004500478JL;28/10/2022;3;0,400;R
ES0021000004500478JL;28/10/2022;4;0,403;R
ES0021000004500478JL;28/10/2022;5;1,086;R
ES0021000004500478JL;28/10/2022;6;0,339;R
ES0021000004500478JL;28/10/2022;7;0,379;R
ES0021000004500478JL;28/10/2022;8;0,403;R
ES0021000004500478JL;28/10/2022;9;0,598;R
ES0021000004500478JL;28/10/2022;10;0,365;R
ES0021000004500478JL;28/10/2022;11;1,051;R
ES0021000004500478JL;28/10/2022;12;1,129;R
ES0021000004500478JL;28/10/2022;13;1,276;R
ES0021000004500478JL;28/10/2022;14;0,966;R
ES0021000004500478JL;28/10/2022;15;0,780;R
ES0021000004500478JL;28/10/2022;16;0,961;R
ES0021000004500478JL;28/10/2022;17;0,478;R
ES0021000004500478JL;28/10/2022;18;0,506;R
ES0021000004500478JL;28/10/2022;19;1,060;R
ES0021000004500478JL;28/10/2022;20;0,398;R
ES0021000004500478JL;28/10/2022;21;1,084;R
ES0021000004500478JL;28/10/2022;22;0,561;R
ES0021000004500478JL;28/10/2022;23;0,440;R
ES0021000004500478JL;28/10/2022;24;0,389;R
ES0021000004500478JL;29/10/2022;1;0,325;R
ES0021000004500478JL;29/10/2022;2;0,587;R
ES0021000004500478JL;29/10/2022;3;1,080;R
ES0021000004500478JL;29/10/2022;4;0,284;R
ES0021000004500478JL;29/10/2022;5;0,339;R
ES0021000004500478JL;29/10/2022;6;0,309;R
ES0021000004500478JL;29/10/2022;7;0,437;R
ES0021000004500478JL;29/10/2022;8;0,900;R
ES0021000004500478JL;29/10/2022;9;0,402;R
ES0021000004500478JL;29/10/2022;10;0,756;R
ES0021000004500478JL;29/10/2022;11;0,728;R
ES0021000004500478JL;29/10/2022;12;1,162;R
ES0021000004500478JL;29/10/2022;13;1,287;R
ES0021000004500478JL;29/10/2022;14;0,503;R
ES0021000004500478JL;29/10/2022;15;0,535;R
ES0021000004500478JL;29/10/2022;16;0,804;R
ES0021000004500478JL;29/10/2022;17;0,494;R
ES0021000004500478JL;29/10/2022;18;0,359;R
ES0021000004500478JL;29/10/2022;19;0,347;R
ES0021000004500478JL;29/10/2022;20;1,105;R
ES0021000004500478JL;29/10/2022;21;0,526;R
ES0021000004500478JL;29/10/2022;22;0,556;R
ES0021000004500478JL;29/10/2022;23;0,428;R
ES0021000004500478JL;29/10/2022;24;1,585;R
ES0021000004500478JL;30/10/2022;1;1,032;R
ES0021000004500478JL;30/10/2022;2;0,499;R
ES0021000004500478JL;30/10/2022;3;0,484;R
ES0021000004500478JL;30/10/2022;4;0,414;R
ES0021000004500478JL;30/10/2022;5;0,493;R
ES0021000004500478JL;30/10/2022;6;0,533;R
ES0021000004500478JL;30/10/2022;7;0,460;R
ES0021000004500478JL;30/10/2022;8;0,477;R
ES0021000004500478JL;30/10/2022;9;0,391;R
ES0021000004500478JL;30/10/2022;10;1,258;R
ES0021000004500478JL;30/10/2022;11;1,199;R
ES0021000004500478JL;30/10/2022;12;1,293;R
ES0021000004500478JL;30/10/2022;13;0,888;R
ES0021000004500478JL;30/10/2022;14;0,845;R
ES0021000004500478JL;30/10/2022;15;0,536;R
ES0021000004500478JL;30/10/2022;16;1,919;R
ES0021000004500478JL;30/10/2022;17;0,478;R
ES0021000004500478JL;30/10/2022;18;0,448;R
ES0021000004500478JL;30/10/2022;19;0,523;R
ES0021000004500478JL;30/10/2022;20;0,571;R
ES0021000004500478JL;30/10/2022;21;1,101;R
ES0021000004500478JL;30/10/2022;22;1,218;R
ES0021000004500478JL;30/10/2022;23;0,732;R
ES0021000004500478JL;30/10/2022;24;0,611;R
ES0021000004500478JL;30/10/2022;25;0,545;R
ES0021000004500478JL;31/10/2022;1;0,317;R
ES0021000004500478JL;31/10/2022;2;0,361;R
ES0021000004500478JL;31/10/2022;3;0,359;R
ES0021000004500478JL;31/10/2022;4;0,422;R
ES0021000004500478JL;31/10/2022;5;0,324;R
ES0021000004500478JL;31/10/2022;6;0,725;R
ES0021000004500478JL;31/10/2022;7;1,414;R
ES0021000004500478JL;31/10/2022;8;0,393;R
ES0021000004500478JL;31/10/2022;9;0,544;R
ES0021000004500478JL;31/10/2022;10;0,261;R
ES0021000004500478JL;31/10/2022;11;0,407;R
ES0021000004500478JL;31/10/2022;12;0,505;R
ES0021000004500478JL;31/10/2022;13;1,418;R
ES0021000004500478JL;31/10/2022;14;1,067;R
ES0021000004500478JL;31/10/2022;15;0,469;R
ES0021000004500478JL;31/10/2022;16;1,111;R
ES0021000004500478JL;31/10/2022;17;0,566;R
ES0021000004500478JL;31/10/2022;18;0,460;R
ES0021000004500478JL;31/10/2022;19;0,346;R
ES0021000004500478JL;31/10/2022;20;0,452;R
ES0021000004500478JL;31/10/2022;21;0,725;R
ES0021000004500478JL;31/10/2022;22;0,524;R
ES0021000004500478JL;31/10/2022;23;0,526;R
ES0021000004500478JL;31/10/2022;24;0,433;R
ES0021000004500478JL;01/11/2022;1;0,486;R
ES0021000004500478JL;01/11/2022;2;1,193;R
ES0021000004500478JL;01/11/2022;3;0,381;R
ES0021000004500478JL;01/11/2022;4;0,306;R
ES0021000004500478JL;01/11/2022;5;0,271;R
ES0021000004500478JL;01/11/2022;6;0,440;R
ES0021000004500478JL;01/11/2022;7;1,039;R
ES0021000004500478JL;01/11/2022;8;0,352;R
ES0021000004500478JL;01/11/2022;9;0,519;R
ES0021000004500478JL;01/11/2022;10;0,556;R
ES0021000004500478JL;01/11/2022;11;2,430;R
ES0021000004500478JL;01/11/2022;12;1,187;R
ES0021000004500478JL;01/11/2022;13;1,265;R
ES0021000004500478JL;01/11/2022;14;2,589;R
ES0021000004500478JL;01/11/2022;15;1,747;R
ES0021000004500478JL;01/11/2022;16;0,556;R
ES0021000004500478JL;01/11/2022;17;0,396;R
ES0021000004500478JL;01/11/2022;18;0,433;R
ES0021000004500478JL;01/11/2022;19;0,987;R
ES0021000004500478JL;01/11/2022;20;0,663;R
ES0021000004500478JL;01/11/2022;21;0,478;R
ES0021000004500478JL;01/11/2022;22;1,331;R
ES0021000004500478JL;01/11/2022;23;1,049;R
ES0021000004500478JL;01/11/2022;24;0,489;R
ES0021000004500478JL;02/11/2022;1;0,392;R
ES0021000004500478JL;02/11/2022;2;0,295;R
ES0021000004500478JL;02/11/2022;3;0,353;R
ES0021000004500478JL;02/11/2022;4;0,378;R
ES0021000004500478JL;02/11/2022;5;0,381;R
ES0021000004500478JL;02/11/2022;6;0,307;R
ES0021000004500478JL;02/11/2022;7;1,426;R
ES0021000004500478JL;02/11/2022;8;0,884;R
ES0021000004500478JL;02/11/2022;9;0,565;R
ES0021000004500478JL;02/11/2022;10;0,485;R
ES0021000004500478JL;02/11/2022;11;0,695;R
ES0021000004500478JL;02/11/2022;12;1,608;R
ES0021000004500478JL;02/11/2022;13;1,405;R
ES0021000004500478JL;02/11/2022;14;1,559;R
ES0021000004500478JL;02/11/2022;15;0,586;R
ES0021000004500478JL;02/11/2022;16;0,482;R
ES0021000004500478JL;02/11/2022;17;0,517;R
ES0021000004500478JL;02/11/2022;18;1,059;R
ES0021000004500478JL;02/11/2022;19;1,072;R
ES0021000004500478JL;02/11/2022;20;1,016;R
ES0021000004500478JL;02/11/2022;21;0,705;R
ES0021000004500478JL;02/11/2022;22;0,448;R
ES0021000004500478JL;02/11/2022;23;0,458;R
ES0021000004500478JL;02/11/2022;24;1,526;R
ES0021000004500478JL;03/11/2022;1;0,326;R
ES0021000004500478JL;03/11/2022;2;0,455;R
ES0021000004500478JL;03/11/2022;3;0,305;R
ES0021000004500478JL;03/11/2022;4;1,129;R
ES0021000004500478JL;03/11/2022;5;0,427;R
ES0021000004500478JL;03/11/2022;6;0,315;R
ES0021000004500478JL;03/11/2022;7;0,320;R
ES0021000004500478JL;03/11/2022;8;0,492;R
ES0021000004500478JL;03/11/2022;9;0,404;R
ES0021000004500478JL;03/11/2022;10;0,283;R
ES0021000004500478JL;03/11/2022;11;1,067;R
ES0021000004500478JL;03/11/2022;12;2,144;R
ES0021000004500478JL;03/11/2022;13;1,709;R
ES0021000004500478JL;03/11/2022;14;1,351;R
ES0021000004500478JL;03/11/2022;15;1,023;R
ES0021000004500478JL;03/11/2022;16;0,512;R
ES0021000004500478JL;03/11/2022;17;0,349;R
ES0021000004500478JL;03/11/2022;18;0,485;R
ES0021000004500478JL;03/11/2022;19;0,383;R
ES0021000004500478JL;03/11/2022;20;0,462;R
ES0021000004500478JL;03/11/2022;21;0,569;R
ES0021000004500478JL;03/11/2022;22;2,001;R
ES0021000004500478JL;03/11/2022;23;1,399;R
ES0021000004500478JL;03/11/2022;24;0,927;R
ES0021000004500478JL;04/11/2022;1;0,459;R
ES0021000004500478JL;04/11/2022;2;0,307;R
ES0021000004500478JL;04/11/2022;3;0,351;R
ES0021000004500478JL;04/11/2022;4;0,370;R
ES0021000004500478JL;04/11/2022;5;0,376;R
ES0021000004500478JL;04/11/2022;6;0,929;R
ES0021000004500478JL;04/11/2022;7;0,280;R
ES0021000004500478JL;04/11/2022;8;0,617;R
ES0021000004500478JL;04/11/2022;9;1,332;R
ES0021000004500478JL;04/11/2022;10;1,290;R
ES0021000004500478JL;04/11/2022;11;0,922;R
ES0021000004500478JL;04/11/2022;12;0,502;R
ES0021000004500478JL;04/11/2022;13;0,904;R
ES0021000004500478JL;04/11/2022;14;0,449;R
ES0021000004500478JL;04/11/2022;15;0,560;R
ES0021000004500478JL;04/11/2022;16;0,336;R
ES0021000004500478JL;04/11/2022;17;0,482;R
ES0021000004500478JL;04/11/2022;18;1,233;R
ES0021000004500478JL;04/11/2022;19;1,199;R
ES0021000004500478JL;04/11/2022;20;0,999;R
ES0021000004500478JL;04/11/2022;21;0,628;R
ES0021000004500478JL;04/11/2022;22;0,939;R
ES0021000004500478JL;04/11/2022;23;0,332;R
ES0021000004500478JL;04/11/2022;24;1,467;R
ES0021000004500478JL;05/11/2022;1;0,416;R
ES0021000004500478JL;05/11/2022;2;0,341;R
ES0021000004500478JL;05/11/2022;3;0,355;R
ES0021000004500478JL;05/11/2022;4;1,018;R
ES0021000004500478JL;05/11/2022;5;0,483;R
ES0021000004500478JL;05/11/2022;6;0,272;R
ES0021000004500478JL;05/11/2022;7;1,285;R
ES0021000004500478JL;05/11/2022;8;0,323;R
ES0021000004500478JL;05/11/2022;9;0,442;R
ES0021000004500478JL;05/11/2022;10;0,666;R
ES0021000004500478JL;05/11/2022;11;0,928;R
ES0021000004500478JL;05/11/2022;12;0,627;R
ES0021000004500478JL;05/11/2022;13;1,187;R
ES0021000004500478JL;05/11/2022;14;1,020;R
ES0021000004500478JL;05/11/2022;15;0,465;R
ES0021000004500478JL;05/11/2022;16;0,383;R
ES0021000004500478JL;05/11/2022;17;0,383;R
ES0021000004500478JL;05/11/2022;18;0,408;R
ES0021000004500478JL;05/11/2022;19;0,869;R
ES0021000004500478JL;05/11/2022;20;0,452;R
ES0021000004500478JL;05/11/2022;21;0,864;R
ES0021000004500478JL;05/11/2022;22;0,556;R
ES0021000004500478JL;05/11/2022;23;1,156;R
ES0021000004500478JL;05/11/2022;24;0,402;R
ES0021000004500478JL;06/11/2022;1;0,364;R
ES0021000004500478JL;06/11/2022;2;0,251;R
ES0021000004500478JL;06/11/2022;3;0,425;R
ES0021000004500478JL;06/11/2022;4;0,258;R
ES0021000004500478JL;06/11/2022;5;0,325;R
ES0021000004500478JL;06/11/2022;6;0,341;R
ES0021000004500478JL;06/11/2022;7;0,663;R
ES0021000004500478JL;06/11/2022;8;0,820;R
ES0021000004500478JL;06/11/2022;9;0,343;R
ES0021000004500478JL;06/11/2022;10;0,852;R
ES0021000004500478JL;06/11/2022;11;1,460;R
ES0021000004500478JL;06/11/2022;12;1,617;R
ES0021000004500478JL;06/11/2022;13;1,387;R
ES0021000004500478JL;06/11/2022;14;0,774;R
ES0021000004500478JL;06/11/2022;15;1,767;R
ES0021000004500478JL;06/11/2022;16;1,499;R
ES0021000004500478JL;06/11/2022;17;1,226;R
ES0021000004500478JL;06/11/2022;18;0,481;R
ES0021000004500478JL;06/11/2022;19;0,472;R
ES0021000004500478JL;06/11/2022;20;0,556;R
ES0021000004500478JL;06/11/2022;21;0,570;R
ES0021000004500478JL;06/11/2022;22;0,764;R
ES0021000004500478JL;06/11/2022;23;0,560;R
ES0021000004500478JL;06/11/2022;24;0,612;R
ES0021000004500478JL;07/11/2022;1;0,489;R
ES0021000004500478JL;07/11/2022;2;0,985;R
ES0021000004500478JL;07/11/2022;3;0,806;R
ES0021000004500478JL;07/11/2022;4;0,460;R
ES0021000004500478JL;07/11/2022;5;0,517;R
ES0021000004500478JL;07/11/2022;6;0,590;R
ES0021000004500478JL;07/11/2022;7;1,357;R
ES0021000004500478JL;07/11/2022;8;0,491;R
ES0021000004500478JL;07/11/2022;9;0,656;R
ES0021000004500478JL;07/11/2022;10;0,512;R
ES0021000004500478JL;07/11/2022;11;2,041;R
ES0021000004500478JL;07/11/2022;12;1,263;R
ES0021000004500478JL;07/11/2022;13;0,968;R
ES0021000004500478JL;07/11/2022;14;0,521;R
ES0021000004500478JL;07/11/2022;15;0,511;R
ES0021000004500478JL;07/11/2022;16;0,515;R
ES0021000004500478JL;07/11/2022;17;0,419;R
ES0021000004500478JL;07/11/2022;18;0,380;R
ES0021000004500478JL;07/11/2022;19;0,893;R
ES0021000004500478JL;07/11/2022;20;0,882;R
ES0021000004500478JL;07/11/2022;21;0,640;R
ES0021000004500478JL;07/11/2022;22;0,777;R
ES0021000004500478JL;07/11/2022;23;0,502;R
ES0021000004500478JL;07/11/2022;24;0,805;R
ES0021000004500478JL;08/11/2022;1;0,565;R
ES0021000004500478JL;08/11/2022;2;1,187;R
ES0021000004500478JL;08/11/2022;3;0,671;R
ES0021000004500478JL;08/11/2022;4;0,533;R
ES0021000004500478JL;08/11/2022;5;0,476;R
ES0021000004500478JL;08/11/2022;6;0,538;R
ES0021000004500478JL;08/11/2022;7;1,163;R
ES0021000004500478JL;08/11/2022;8;0,506;R
ES0021000004500478JL;08/11/2022;9;1,047;R
ES0021000004500478JL;08/11/2022;10;1,967;R
ES0021000004500478JL;08/11/2022;11;0,453;R
ES0021000004500478JL;08/11/2022;12;0,701;R
ES0021000004500478JL;08/11/2022;13;1,455;R
ES0021000004500478JL;08/11/2022;14;1,335;R
ES0021000004500478JL;08/11/2022;15;0,835;R
ES0021000004500478JL;08/11/2022;16;0,772;R
ES0021000004500478JL;08/11/2022;17;0,348;R
ES0021000004500478JL;08/11/2022;18;0,754;R
ES0021000004500478JL;08/11/2022;19;0,647;R
ES0021000004500478JL;08/11/2022;20;0,538;R
ES0021000004500478JL;08/11/2022;21;0,828;R
ES0021000004500478JL;08/11/2022;22;0,915;R
ES0021000004500478JL;08/11/2022;23;0,687;R
ES0021000004500478JL;08/11/2022;24;1,021;R
ES0021000004500478JL;09/11/2022;1;0,498;R
ES0021000004500478JL;09/11/2022;2;0,342;R
ES0021000004500478JL;09/11/2022;3;0,339;R
ES0021000004500478JL;09/11/2022;4;0,928;R
ES0021000004500478JL;09/11/2022;5;0,341;R
ES0021000004500478JL;09/11/2022;6;0,303;R
ES0021000004500478JL;09/11/2022;7;0,804;R
ES0021000004500478JL;09/11/2022;8;0,348;R
ES0021000004500478JL;09/11/2022;9;0,263;R
ES0021000004500478JL;09/11/2022;10;1,295;R
ES0021000004500478JL;09/11/2022;11;0,771;R
ES0021000004500478JL;09/11/2022;12;0,428;R
ES0021000004500478JL;09/11/2022;13;0,608;R
ES0021000004500478JL;09/11/2022;14;1,413;R
ES0021000004500478JL;09/11/2022;15;1,471;R
ES0021000004500478JL;09/11/2022;16;0,956;R
ES0021000004500478JL;09/11/2022;17;0,356;R
ES0021000004500478JL;09/11/2022;18;0,749;R
ES0021000004500478JL;09/11/2022;19;0,940;R
ES0021000004500478JL;09/11/2022;20;0,745;R
ES0021000004500478JL;09/11/2022;21;0,652;R
ES0021000004500478JL;09/11/2022;22;1,072;R
ES0021000004500478JL;09/11/2022;23;0,504;R
ES0021000004500478JL;09/11/2022;24;0,438;R
ES0021000004500478JL;10/11/2022;1;0,508;R
ES0021000004500478JL;10/11/2022;2;0,892;R
ES0021000004500478JL;10/11/2022;3;0,748;R
ES0021000004500478JL;10/11/2022;4;0,410;R
ES0021000004500478JL;10/11/2022;5;0,281;R
ES0021000004500478JL;10/11/2022;6;0,409;R
ES0021000004500478JL;10/11/2022;7;0,321;R
ES0021000004500478JL;10/11/2022;8;1,056;R
ES0021000004500478JL;10/11/2022;9;0,632;R
ES0021000004500478JL;10/11/2022;10;0,400;R
ES0021000004500478JL;10/11/2022;11;1,067;R
ES0021000004500478JL;10/11/2022;12;0,301;R
ES0021000004500478JL;10/11/2022;13;0,355;R
ES0021000004500478JL;10/11/2022;14;1,567;R
ES0021000004500478JL;10/11/2022;15;0,933;R
ES0021000004500478JL;10/11/2022;16;1,220;R
ES0021000004500478JL;10/11/2022;17;0,373;R
ES0021000004500478JL;10/11/2022;18;0,878;R
ES0021000004500478JL;10/11/2022;19;0,402;R
ES0021000004500478JL;10/11/2022;20;0,646;R
ES0021000004500478JL;10/11/2022;21;0,837;R
ES0021000004500478JL;10/11/2022;22;0,840;R
ES0021000004500478JL;10/11/2022;23;1,388;R
ES0021000004500478JL;10/11/2022;24;0,561;R
ES0021000004500478JL;11/11/2022;1;0,503;R
ES0021000004500478JL;11/11/2022;2;0,762;R
ES0021000004500478JL;11/11/2022;3;0,560;R
ES0021000004500478JL;11/11/2022;4;0,353;R
ES0021000004500478JL;11/11/2022;5;0,266;R
ES0021000004500478JL;11/11/2022;6;0,360;R
ES0021000004500478JL;11/11/2022;7;0,301;R
ES0021000004500478JL;11/11/2022;8;0,312;R
ES0021000004500478JL;11/11/2022;9;1,247;R
ES0021000004500478JL;11/11/2022;10;1,293;R
ES0021000004500478JL;11/11/2022;11;0,419;R
ES0021000004500478JL;11/11/2022;12;0,508;R
ES0021000004500478JL;11/11/2022;13;1,231;R
ES0021000004500478JL;11/11/2022;14;0,947;R
ES0021000004500478JL;11/11/2022;15;1,912;R
ES0021000004500478JL;11/11/2022;16;1,415;R
ES0021000004500478JL;11/11/2022;17;0,441;R
ES0021000004500478JL;11/11/2022;18;1,171;R
ES0021000004500478JL;11/11/2022;19;0,512;R
ES0021000004500478JL;11/11/2022;20;1,517;R
ES0021000004500478JL;11/11/2022;21;1,305;R
ES0021000004500478JL;11/11/2022;22;1,194;R
ES0021000004500478JL;11/11/2022;23;0,610;R
ES0021000004500478JL;11/11/2022;24;0,380;R
ES0021000004500478JL;12/11/2022;1;0,648;R
ES0021000004500478JL;12/11/2022;2;0,525;R
ES0021000004500478JL;12/11/2022;3;0,993;R
ES0021000004500478JL;12/11/2022;4;0,498;R
ES0021000004500478JL;12/11/2022;5;0,279;R
ES0021000004500478JL;12/11/2022;6;0,320;R
ES0021000004500478JL;12/11/2022;7;0,771;R
ES0021000004500478JL;12/11/2022;8;0,344;R
ES0021000004500478JL;12/11/2022;9;0,286;R
ES0021000004500478JL;12/11/2022;10;0,935;R
ES0021000004500478JL;12/11/2022;11;3,660;R
ES0021000004500478JL;12/11/2022;12;1,721;R
ES0021000004500478JL;12/11/2022;13;2,288;R
ES0021000004500478JL;12/11/2022;14;2,218;R
ES0021000004500478JL;12/11/2022;15;2,868;R
ES0021000004500478JL;12/11/2022;16;1,560;R
ES0021000004500478JL;12/11/2022;17;1,167;R
ES0021000004500478JL;12/11/2022;18;1,982;R
ES0021000004500478JL;12/11/2022;19;1,657;R
ES0021000004500478JL;12/11/2022;20;1,616;R
ES0021000004500478JL;12/11/2022;21;1,182;R
ES0021000004500478JL;12/11/2022;22;1,595;R
ES0021000004500478JL;12/11/2022;23;2,466;R
ES0021000004500478JL;12/11/2022;24;2,680;R
ES0021000004500478JL;13/11/2022;1;1,002;R
ES0021000004500478JL;13/11/2022;2;0,852;R
ES0021000004500478JL;13/11/2022;3;1,303;R
ES0021000004500478JL;13/11/2022;4;1,100;R
ES0021000004500478JL;13/11/2022;5;0,689;R
ES0021000004500478JL;13/11/2022;6;0,779;R
ES0021000004500478JL;13/11/2022;7;0,945;R
ES0021000004500478JL;13/11/2022;8;0,867;R
ES0021000004500478JL;13/11/2022;9;0,749;R
ES0021000004500478JL;13/11/2022;10;1,846;R
ES0021000004500478JL;13/11/2022;11;1,154;R
ES0021000004500478JL;13/11/2022;12;1,807;R
ES0021000004500478JL;13/11/2022;13;2,348;R
ES0021000004500478JL;13/11/2022;14;0,760;R
ES0021000004500478JL;13/11/2022;15;1,418;R
ES0021000004500478JL;13/11/2022;16;1,190;R
ES0021000004500478JL;13/11/2022;17;0,365;R
ES0021000004500478JL;13/11/2022;18;0,572;R
ES0021000004500478JL;13/11/2022;19;0,739;R
ES0021000004500478JL;13/11/2022;20;0,641;R
ES0021000004500478JL;13/11/2022;21;0,602;R
ES0021000004500478JL;13/11/2022;22;1,051;R
ES0021000004500478JL;13/11/2022;23;1,294;R
ES0021000004500478JL;13/11/2022;24;0,422;R
ES0021000004500478JL;14/11/2022;1;0,610;R
ES0021000004500478JL;14/11/2022;2;0,708;R
ES0021000004500478JL;14/11/2022;3;0,366;R
ES0021000004500478JL;14/11/2022;4;0,287;R
ES0021000004500478JL;14/11/2022;5;0,389;R
ES0021000004500478JL;14/11/2022;6;0,959;R
ES0021000004500478JL;14/11/2022;7;0,505;R
ES0021000004500478JL;14/11/2022;8;0,418;R
ES0021000004500478JL;14/11/2022;9;0,308;R
ES0021000004500478JL;14/11/2022;10;0,483;R
ES0021000004500478JL;14/11/2022;11;1,069;R
ES0021000004500478JL;14/11/2022;12;0,816;R
ES0021000004500478JL;14/11/2022;13;0,504;R
ES0021000004500478JL;14/11/2022;14;1,530;R
ES0021000004500478JL;14/11/2022;15;1,543;R
ES0021000004500478JL;14/11/2022;16;1,083;R
ES0021000004500478JL;14/11/2022;17;0,516;R
ES0021000004500478JL;14/11/2022;18;0,898;R
ES0021000004500478JL;14/11/2022;19;0,631;R
ES0021000004500478JL;14/11/2022;20;0,731;R
ES0021000004500478JL;14/11/2022;21;0,348;R
ES0021000004500478JL;14/11/2022;22;1,708;R
ES0021000004500478JL;14/11/2022;23;0,902;R
ES0021000004500478JL;14/11/2022;24;1,635;R
ES0021000004500478JL;15/11/2022;1;0,891;R
ES0021000004500478JL;15/11/2022;2;0,410;R
ES0021000004500478JL;15/11/2022;3;0,426;R
ES0021000004500478JL;15/11/2022;4;0,569;R
ES0021000004500478JL;15/11/2022;5;0,388;R
ES0021000004500478JL;15/11/2022;6;0,923;R
