CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0021000003073076YC;23/01/2023;2;1,513;R
ES0021000003073076YC;23/01/2023;3;1,544;R
ES0021000003073076YC;23/01/2023;4;0,875;R
ES0021000003073076YC;23/01/2023;5;0,336;R
ES0021000003073076YC;23/01/2023;6;0,887;R
ES0021000003073076YC;23/01/2023;7;1,463;R
ES0021000003073076YC;23/01/2023;8;0,464;R
ES0021000003073076YC;23/01/2023;9;0,334;R
ES0021000003073076YC;23/01/2023;10;0,354;R
ES0021000003073076YC;23/01/2023;11;0,370;R
ES0021000003073076YC;23/01/2023;12;0,394;R
ES0021000003073076YC;23/01/2023;13;0,374;R
ES0021000003073076YC;23/01/2023;14;0,350;R
ES0021000003073076YC;23/01/2023;15;0,424;R
ES0021000003073076YC;23/01/2023;16;0,950;R
ES0021000003073076YC;23/01/2023;17;0,449;R
ES0021000003073076YC;23/01/2023;18;0,597;R
ES0021000003073076YC;23/01/2023;19;0,906;R
ES0021000003073076YC;23/01/2023;20;0,646;R
ES0021000003073076YC;23/01/2023;21;0,513;R
ES0021000003073076YC;23/01/2023;22;1,524;R
ES0021000003073076YC;23/01/2023;23;0,671;R
ES0021000003073076YC;23/01/2023;24;0,797;R
ES0021000003073076YC;24/01/2023;1;0,666;R
ES0021000003073076YC;24/01/2023;2;2,123;R
ES0021000003073076YC;24/01/2023;3;2,531;R
ES0021000003073076YC;24/01/2023;4;2,540;R
ES0021000003073076YC;24/01/2023;5;2,478;R
ES0021000003073076YC;24/01/2023;6;1,248;R
ES0021000003073076YC;24/01/2023;7;1,168;R
ES0021000003073076YC;24/01/2023;8;0,345;R
ES0021000003073076YC;24/01/2023;9;0,324;R
ES0021000003073076YC;24/01/2023;10;0,340;R
ES0021000003073076YC;24/01/2023;11;0,397;R
ES0021000003073076YC;24/01/2023;12;0,391;R
ES0021000003073076YC;24/01/2023;13;1,072;R
ES0021000003073076YC;24/01/2023;14;0,847;R
ES0021000003073076YC;24/01/2023;15;0,759;R
ES0021000003073076YC;24/01/2023;16;1,105;R
ES0021000003073076YC;24/01/2023;17;0,524;R
ES0021000003073076YC;24/01/2023;18;0,410;R
ES0021000003073076YC;24/01/2023;19;0,619;R
ES0021000003073076YC;24/01/2023;20;0,631;R
ES0021000003073076YC;24/01/2023;21;0,924;R
ES0021000003073076YC;24/01/2023;22;2,252;R
ES0021000003073076YC;24/01/2023;23;1,715;R
ES0021000003073076YC;24/01/2023;24;0,811;R
ES0021000003073076YC;25/01/2023;1;1,126;R
ES0021000003073076YC;25/01/2023;2;2,008;R
ES0021000003073076YC;25/01/2023;3;2,622;R
ES0021000003073076YC;25/01/2023;4;2,578;R
ES0021000003073076YC;25/01/2023;5;2,276;R
ES0021000003073076YC;25/01/2023;6;1,873;R
ES0021000003073076YC;25/01/2023;7;1,610;R
ES0021000003073076YC;25/01/2023;8;0,349;R
ES0021000003073076YC;25/01/2023;9;0,375;R
ES0021000003073076YC;25/01/2023;10;0,378;R
ES0021000003073076YC;25/01/2023;11;0,395;R
ES0021000003073076YC;25/01/2023;12;0,347;R
ES0021000003073076YC;25/01/2023;13;0,445;R
ES0021000003073076YC;25/01/2023;14;0,566;R
ES0021000003073076YC;25/01/2023;15;0,604;R
ES0021000003073076YC;25/01/2023;16;0,506;R
ES0021000003073076YC;25/01/2023;17;0,429;R
ES0021000003073076YC;25/01/2023;18;0,521;R
ES0021000003073076YC;25/01/2023;19;0,479;R
ES0021000003073076YC;25/01/2023;20;0,569;R
ES0021000003073076YC;25/01/2023;21;0,599;R
ES0021000003073076YC;25/01/2023;22;1,114;R
ES0021000003073076YC;25/01/2023;23;1,740;R
ES0021000003073076YC;25/01/2023;24;1,332;R
ES0021000003073076YC;26/01/2023;1;1,017;R
ES0021000003073076YC;26/01/2023;2;2,071;R
ES0021000003073076YC;26/01/2023;3;2,656;R
ES0021000003073076YC;26/01/2023;4;2,611;R
ES0021000003073076YC;26/01/2023;5;2,386;R
ES0021000003073076YC;26/01/2023;6;1,502;R
ES0021000003073076YC;26/01/2023;7;1,261;R
ES0021000003073076YC;26/01/2023;8;0,420;R
ES0021000003073076YC;26/01/2023;9;0,309;R
ES0021000003073076YC;26/01/2023;10;0,354;R
ES0021000003073076YC;26/01/2023;11;0,380;R
ES0021000003073076YC;26/01/2023;12;0,357;R
ES0021000003073076YC;26/01/2023;13;0,433;R
ES0021000003073076YC;26/01/2023;14;0,452;R
ES0021000003073076YC;26/01/2023;15;0,547;R
ES0021000003073076YC;26/01/2023;16;1,388;R
ES0021000003073076YC;26/01/2023;17;0,589;R
ES0021000003073076YC;26/01/2023;18;0,483;R
ES0021000003073076YC;26/01/2023;19;0,572;R
ES0021000003073076YC;26/01/2023;20;0,530;R
ES0021000003073076YC;26/01/2023;21;0,539;R
ES0021000003073076YC;26/01/2023;22;1,364;R
ES0021000003073076YC;26/01/2023;23;0,809;R
ES0021000003073076YC;26/01/2023;24;0,691;R
ES0021000003073076YC;27/01/2023;1;0,534;R
ES0021000003073076YC;27/01/2023;2;1,990;R
ES0021000003073076YC;27/01/2023;3;2,669;R
ES0021000003073076YC;27/01/2023;4;2,601;R
ES0021000003073076YC;27/01/2023;5;2,437;R
ES0021000003073076YC;27/01/2023;6;2,743;R
ES0021000003073076YC;27/01/2023;7;1,618;R
ES0021000003073076YC;27/01/2023;8;0,637;R
ES0021000003073076YC;27/01/2023;9;0,791;R
ES0021000003073076YC;27/01/2023;10;1,371;R
ES0021000003073076YC;27/01/2023;11;0,482;R
ES0021000003073076YC;27/01/2023;12;0,385;R
ES0021000003073076YC;27/01/2023;13;0,396;R
ES0021000003073076YC;27/01/2023;14;0,370;R
ES0021000003073076YC;27/01/2023;15;0,471;R
ES0021000003073076YC;27/01/2023;16;0,450;R
ES0021000003073076YC;27/01/2023;17;0,505;R
ES0021000003073076YC;27/01/2023;18;0,375;R
ES0021000003073076YC;27/01/2023;19;0,360;R
ES0021000003073076YC;27/01/2023;20;0,432;R
ES0021000003073076YC;27/01/2023;21;0,664;R
ES0021000003073076YC;27/01/2023;22;1,602;R
ES0021000003073076YC;27/01/2023;23;1,356;R
ES0021000003073076YC;27/01/2023;24;1,275;R
ES0021000003073076YC;28/01/2023;1;1,011;R
ES0021000003073076YC;28/01/2023;2;1,995;R
ES0021000003073076YC;28/01/2023;3;2,489;R
ES0021000003073076YC;28/01/2023;4;2,540;R
ES0021000003073076YC;28/01/2023;5;2,317;R
ES0021000003073076YC;28/01/2023;6;0,950;R
ES0021000003073076YC;28/01/2023;7;0,320;R
ES0021000003073076YC;28/01/2023;8;0,383;R
ES0021000003073076YC;28/01/2023;9;0,525;R
ES0021000003073076YC;28/01/2023;10;0,869;R
ES0021000003073076YC;28/01/2023;11;0,935;R
ES0021000003073076YC;28/01/2023;12;0,889;R
ES0021000003073076YC;28/01/2023;13;0,887;R
ES0021000003073076YC;28/01/2023;14;0,711;R
ES0021000003073076YC;28/01/2023;15;0,307;R
ES0021000003073076YC;28/01/2023;16;0,296;R
ES0021000003073076YC;28/01/2023;17;0,326;R
ES0021000003073076YC;28/01/2023;18;0,365;R
ES0021000003073076YC;28/01/2023;19;0,320;R
ES0021000003073076YC;28/01/2023;20;0,368;R
ES0021000003073076YC;28/01/2023;21;0,535;R
ES0021000003073076YC;28/01/2023;22;1,199;R
ES0021000003073076YC;28/01/2023;23;0,825;R
ES0021000003073076YC;28/01/2023;24;0,655;R
ES0021000003073076YC;29/01/2023;1;0,657;R
ES0021000003073076YC;29/01/2023;2;1,994;R
ES0021000003073076YC;29/01/2023;3;2,486;R
ES0021000003073076YC;29/01/2023;4;2,586;R
ES0021000003073076YC;29/01/2023;5;2,434;R
ES0021000003073076YC;29/01/2023;6;1,013;R
ES0021000003073076YC;29/01/2023;7;0,376;R
ES0021000003073076YC;29/01/2023;8;0,387;R
ES0021000003073076YC;29/01/2023;9;0,365;R
ES0021000003073076YC;29/01/2023;10;1,330;R
ES0021000003073076YC;29/01/2023;11;0,770;R
ES0021000003073076YC;29/01/2023;12;0,917;R
ES0021000003073076YC;29/01/2023;13;1,116;R
ES0021000003073076YC;29/01/2023;14;1,311;R
ES0021000003073076YC;29/01/2023;15;0,469;R
ES0021000003073076YC;29/01/2023;16;1,035;R
ES0021000003073076YC;29/01/2023;17;1,123;R
ES0021000003073076YC;29/01/2023;18;0,617;R
ES0021000003073076YC;29/01/2023;19;0,572;R
ES0021000003073076YC;29/01/2023;20;0,580;R
ES0021000003073076YC;29/01/2023;21;1,863;R
ES0021000003073076YC;29/01/2023;22;2,313;R
ES0021000003073076YC;29/01/2023;23;1,807;R
ES0021000003073076YC;29/01/2023;24;1,622;R
ES0021000003073076YC;30/01/2023;1;0,670;R
ES0021000003073076YC;30/01/2023;2;1,997;R
ES0021000003073076YC;30/01/2023;3;2,521;R
ES0021000003073076YC;30/01/2023;4;2,617;R
ES0021000003073076YC;30/01/2023;5;2,114;R
ES0021000003073076YC;30/01/2023;6;1,777;R
ES0021000003073076YC;30/01/2023;7;1,252;R
ES0021000003073076YC;30/01/2023;8;0,491;R
ES0021000003073076YC;30/01/2023;9;1,019;R
ES0021000003073076YC;30/01/2023;10;0,947;R
ES0021000003073076YC;30/01/2023;11;0,381;R
ES0021000003073076YC;30/01/2023;12;0,336;R
ES0021000003073076YC;30/01/2023;13;0,364;R
ES0021000003073076YC;30/01/2023;14;0,272;R
ES0021000003073076YC;30/01/2023;15;0,618;R
ES0021000003073076YC;30/01/2023;16;0,581;R
ES0021000003073076YC;30/01/2023;17;0,252;R
ES0021000003073076YC;30/01/2023;18;0,338;R
ES0021000003073076YC;30/01/2023;19;0,465;R
ES0021000003073076YC;30/01/2023;20;1,060;R
ES0021000003073076YC;30/01/2023;21;1,329;R
ES0021000003073076YC;30/01/2023;22;1,448;R
ES0021000003073076YC;30/01/2023;23;0,631;R
ES0021000003073076YC;30/01/2023;24;0,636;R
ES0021000003073076YC;31/01/2023;1;0,518;R
ES0021000003073076YC;31/01/2023;2;1,993;R
ES0021000003073076YC;31/01/2023;3;2,600;R
ES0021000003073076YC;31/01/2023;4;2,552;R
ES0021000003073076YC;31/01/2023;5;2,399;R
ES0021000003073076YC;31/01/2023;6;2,131;R
ES0021000003073076YC;31/01/2023;7;1,002;R
ES0021000003073076YC;31/01/2023;8;0,703;R
ES0021000003073076YC;31/01/2023;9;0,727;R
ES0021000003073076YC;31/01/2023;10;0,475;R
ES0021000003073076YC;31/01/2023;11;0,451;R
ES0021000003073076YC;31/01/2023;12;0,430;R
ES0021000003073076YC;31/01/2023;13;0,408;R
ES0021000003073076YC;31/01/2023;14;0,395;R
ES0021000003073076YC;31/01/2023;15;0,500;R
ES0021000003073076YC;31/01/2023;16;0,491;R
ES0021000003073076YC;31/01/2023;17;0,435;R
ES0021000003073076YC;31/01/2023;18;0,508;R
ES0021000003073076YC;31/01/2023;19;0,426;R
ES0021000003073076YC;31/01/2023;20;0,528;R
ES0021000003073076YC;31/01/2023;21;0,642;R
ES0021000003073076YC;31/01/2023;22;1,719;R
ES0021000003073076YC;31/01/2023;23;0,809;R
ES0021000003073076YC;31/01/2023;24;0,743;R
ES0021000003073076YC;01/02/2023;1;0,682;R
ES0021000003073076YC;01/02/2023;2;2,095;R
ES0021000003073076YC;01/02/2023;3;2,668;R
ES0021000003073076YC;01/02/2023;4;2,578;R
ES0021000003073076YC;01/02/2023;5;2,453;R
ES0021000003073076YC;01/02/2023;6;1,207;R
ES0021000003073076YC;01/02/2023;7;1,861;R
ES0021000003073076YC;01/02/2023;8;0,524;R
ES0021000003073076YC;01/02/2023;9;1,235;R
ES0021000003073076YC;01/02/2023;10;0,790;R
ES0021000003073076YC;01/02/2023;11;1,096;R
ES0021000003073076YC;01/02/2023;12;0,621;R
ES0021000003073076YC;01/02/2023;13;0,590;R
ES0021000003073076YC;01/02/2023;14;1,323;R
ES0021000003073076YC;01/02/2023;15;0,874;R
ES0021000003073076YC;01/02/2023;16;0,433;R
ES0021000003073076YC;01/02/2023;17;0,499;R
ES0021000003073076YC;01/02/2023;18;0,484;R
ES0021000003073076YC;01/02/2023;19;0,572;R
ES0021000003073076YC;01/02/2023;20;0,691;R
ES0021000003073076YC;01/02/2023;21;0,569;R
ES0021000003073076YC;01/02/2023;22;1,220;R
ES0021000003073076YC;01/02/2023;23;0,582;R
ES0021000003073076YC;01/02/2023;24;0,607;R
ES0021000003073076YC;02/02/2023;1;0,426;R
ES0021000003073076YC;02/02/2023;2;2,005;R
ES0021000003073076YC;02/02/2023;3;2,530;R
ES0021000003073076YC;02/02/2023;4;2,474;R
ES0021000003073076YC;02/02/2023;5;2,343;R
ES0021000003073076YC;02/02/2023;6;0,707;R
ES0021000003073076YC;02/02/2023;7;1,822;R
ES0021000003073076YC;02/02/2023;8;1,485;R
ES0021000003073076YC;02/02/2023;9;1,164;R
ES0021000003073076YC;02/02/2023;10;1,279;R
ES0021000003073076YC;02/02/2023;11;0,794;R
ES0021000003073076YC;02/02/2023;12;0,736;R
ES0021000003073076YC;02/02/2023;13;0,884;R
ES0021000003073076YC;02/02/2023;14;1,876;R
ES0021000003073076YC;02/02/2023;15;1,041;R
ES0021000003073076YC;02/02/2023;16;0,427;R
ES0021000003073076YC;02/02/2023;17;0,359;R
ES0021000003073076YC;02/02/2023;18;0,371;R
ES0021000003073076YC;02/02/2023;19;0,469;R
ES0021000003073076YC;02/02/2023;20;0,598;R
ES0021000003073076YC;02/02/2023;21;0,619;R
ES0021000003073076YC;02/02/2023;22;0,721;R
ES0021000003073076YC;02/02/2023;23;1,903;R
ES0021000003073076YC;02/02/2023;24;0,712;R
ES0021000003073076YC;03/02/2023;1;0,465;R
ES0021000003073076YC;03/02/2023;2;2,046;R
ES0021000003073076YC;03/02/2023;3;2,569;R
ES0021000003073076YC;03/02/2023;4;2,506;R
ES0021000003073076YC;03/02/2023;5;2,425;R
ES0021000003073076YC;03/02/2023;6;0,905;R
ES0021000003073076YC;03/02/2023;7;1,156;R
ES0021000003073076YC;03/02/2023;8;0,312;R
ES0021000003073076YC;03/02/2023;9;0,972;R
ES0021000003073076YC;03/02/2023;10;0,635;R
ES0021000003073076YC;03/02/2023;11;0,763;R
ES0021000003073076YC;03/02/2023;12;0,376;R
ES0021000003073076YC;03/02/2023;13;0,322;R
ES0021000003073076YC;03/02/2023;14;0,379;R
ES0021000003073076YC;03/02/2023;15;0,283;R
ES0021000003073076YC;03/02/2023;16;0,319;R
ES0021000003073076YC;03/02/2023;17;0,490;R
ES0021000003073076YC;03/02/2023;18;0,404;R
ES0021000003073076YC;03/02/2023;19;0,396;R
ES0021000003073076YC;03/02/2023;20;0,445;R
ES0021000003073076YC;03/02/2023;21;0,413;R
ES0021000003073076YC;03/02/2023;22;1,396;R
ES0021000003073076YC;03/02/2023;23;1,322;R
ES0021000003073076YC;03/02/2023;24;0,697;R
ES0021000003073076YC;04/02/2023;1;0,612;R
ES0021000003073076YC;04/02/2023;2;2,009;R
ES0021000003073076YC;04/02/2023;3;2,539;R
ES0021000003073076YC;04/02/2023;4;2,571;R
ES0021000003073076YC;04/02/2023;5;2,502;R
ES0021000003073076YC;04/02/2023;6;0,688;R
ES0021000003073076YC;04/02/2023;7;0,326;R
ES0021000003073076YC;04/02/2023;8;0,291;R
ES0021000003073076YC;04/02/2023;9;0,493;R
ES0021000003073076YC;04/02/2023;10;0,443;R
ES0021000003073076YC;04/02/2023;11;0,854;R
ES0021000003073076YC;04/02/2023;12;0,745;R
ES0021000003073076YC;04/02/2023;13;0,300;R
ES0021000003073076YC;04/02/2023;14;1,109;R
ES0021000003073076YC;04/02/2023;15;0,540;R
ES0021000003073076YC;04/02/2023;16;0,914;R
ES0021000003073076YC;04/02/2023;17;1,024;R
ES0021000003073076YC;04/02/2023;18;0,358;R
ES0021000003073076YC;04/02/2023;19;0,514;R
ES0021000003073076YC;04/02/2023;20;0,733;R
ES0021000003073076YC;04/02/2023;21;0,703;R
ES0021000003073076YC;04/02/2023;22;0,975;R
ES0021000003073076YC;04/02/2023;23;0,713;R
ES0021000003073076YC;04/02/2023;24;0,604;R
ES0021000003073076YC;05/02/2023;1;0,611;R
ES0021000003073076YC;05/02/2023;2;2,165;R
ES0021000003073076YC;05/02/2023;3;2,718;R
ES0021000003073076YC;05/02/2023;4;2,647;R
ES0021000003073076YC;05/02/2023;5;2,562;R
ES0021000003073076YC;05/02/2023;6;0,524;R
ES0021000003073076YC;05/02/2023;7;0,354;R
ES0021000003073076YC;05/02/2023;8;0,291;R
ES0021000003073076YC;05/02/2023;9;0,430;R
ES0021000003073076YC;05/02/2023;10;0,380;R
ES0021000003073076YC;05/02/2023;11;1,222;R
ES0021000003073076YC;05/02/2023;12;0,854;R
ES0021000003073076YC;05/02/2023;13;0,536;R
ES0021000003073076YC;05/02/2023;14;2,012;R
ES0021000003073076YC;05/02/2023;15;2,110;R
ES0021000003073076YC;05/02/2023;16;0,457;R
ES0021000003073076YC;05/02/2023;17;0,460;R
ES0021000003073076YC;05/02/2023;18;0,500;R
ES0021000003073076YC;05/02/2023;19;0,528;R
ES0021000003073076YC;05/02/2023;20;0,664;R
ES0021000003073076YC;05/02/2023;21;0,592;R
ES0021000003073076YC;05/02/2023;22;0,958;R
ES0021000003073076YC;05/02/2023;23;1,260;R
ES0021000003073076YC;05/02/2023;24;0,969;R
ES0021000003073076YC;06/02/2023;1;0,871;R
ES0021000003073076YC;06/02/2023;2;0,341;R
ES0021000003073076YC;06/02/2023;3;0,452;R
ES0021000003073076YC;06/02/2023;4;0,396;R
ES0021000003073076YC;06/02/2023;5;0,380;R
ES0021000003073076YC;06/02/2023;6;0,463;R
ES0021000003073076YC;06/02/2023;7;0,993;R
ES0021000003073076YC;06/02/2023;8;0,335;R
ES0021000003073076YC;06/02/2023;9;0,305;R
ES0021000003073076YC;06/02/2023;10;0,357;R
ES0021000003073076YC;06/02/2023;11;0,411;R
ES0021000003073076YC;06/02/2023;12;0,280;R
ES0021000003073076YC;06/02/2023;13;0,391;R
ES0021000003073076YC;06/02/2023;14;0,381;R
ES0021000003073076YC;06/02/2023;15;0,524;R
ES0021000003073076YC;06/02/2023;16;0,362;R
ES0021000003073076YC;06/02/2023;17;0,458;R
ES0021000003073076YC;06/02/2023;18;0,373;R
ES0021000003073076YC;06/02/2023;19;0,436;R
ES0021000003073076YC;06/02/2023;20;0,498;R
ES0021000003073076YC;06/02/2023;21;0,885;R
ES0021000003073076YC;06/02/2023;22;1,311;R
ES0021000003073076YC;06/02/2023;23;1,134;R
ES0021000003073076YC;06/02/2023;24;0,559;R
ES0021000003073076YC;07/02/2023;1;0,458;R
ES0021000003073076YC;07/02/2023;2;2,107;R
ES0021000003073076YC;07/02/2023;3;2,494;R
ES0021000003073076YC;07/02/2023;4;2,558;R
ES0021000003073076YC;07/02/2023;5;2,307;R
ES0021000003073076YC;07/02/2023;6;1,060;R
ES0021000003073076YC;07/02/2023;7;1,902;R
ES0021000003073076YC;07/02/2023;8;0,342;R
ES0021000003073076YC;07/02/2023;9;0,338;R
ES0021000003073076YC;07/02/2023;10;0,443;R
ES0021000003073076YC;07/02/2023;11;0,429;R
ES0021000003073076YC;07/02/2023;12;0,393;R
ES0021000003073076YC;07/02/2023;13;0,307;R
ES0021000003073076YC;07/02/2023;14;0,319;R
ES0021000003073076YC;07/02/2023;15;0,414;R
ES0021000003073076YC;07/02/2023;16;0,532;R
ES0021000003073076YC;07/02/2023;17;0,417;R
ES0021000003073076YC;07/02/2023;18;0,424;R
ES0021000003073076YC;07/02/2023;19;0,483;R
ES0021000003073076YC;07/02/2023;20;0,463;R
ES0021000003073076YC;07/02/2023;21;0,679;R
ES0021000003073076YC;07/02/2023;22;1,305;R
ES0021000003073076YC;07/02/2023;23;0,751;R
ES0021000003073076YC;07/02/2023;24;1,138;R
ES0021000003073076YC;08/02/2023;1;0,658;R
ES0021000003073076YC;08/02/2023;2;2,503;R
ES0021000003073076YC;08/02/2023;3;2,610;R
ES0021000003073076YC;08/02/2023;4;2,600;R
ES0021000003073076YC;08/02/2023;5;2,244;R
ES0021000003073076YC;08/02/2023;6;1,204;R
ES0021000003073076YC;08/02/2023;7;1,000;R
ES0021000003073076YC;08/02/2023;8;0,352;R
ES0021000003073076YC;08/02/2023;9;0,320;R
ES0021000003073076YC;08/02/2023;10;0,313;R
ES0021000003073076YC;08/02/2023;11;0,355;R
ES0021000003073076YC;08/02/2023;12;0,337;R
ES0021000003073076YC;08/02/2023;13;0,341;R
ES0021000003073076YC;08/02/2023;14;0,336;R
ES0021000003073076YC;08/02/2023;15;1,003;R
ES0021000003073076YC;08/02/2023;16;0,382;R
ES0021000003073076YC;08/02/2023;17;0,397;R
ES0021000003073076YC;08/02/2023;18;0,310;R
ES0021000003073076YC;08/02/2023;19;0,482;R
ES0021000003073076YC;08/02/2023;20;0,564;R
ES0021000003073076YC;08/02/2023;21;0,581;R
ES0021000003073076YC;08/02/2023;22;1,261;R
ES0021000003073076YC;08/02/2023;23;1,044;R
ES0021000003073076YC;08/02/2023;24;0,550;R
ES0021000003073076YC;09/02/2023;1;0,443;R
ES0021000003073076YC;09/02/2023;2;2,078;R
ES0021000003073076YC;09/02/2023;3;2,530;R
ES0021000003073076YC;09/02/2023;4;2,639;R
ES0021000003073076YC;09/02/2023;5;2,467;R
ES0021000003073076YC;09/02/2023;6;1,116;R
ES0021000003073076YC;09/02/2023;7;1,027;R
ES0021000003073076YC;09/02/2023;8;0,972;R
ES0021000003073076YC;09/02/2023;9;0,976;R
ES0021000003073076YC;09/02/2023;10;0,325;R
ES0021000003073076YC;09/02/2023;11;0,371;R
ES0021000003073076YC;09/02/2023;12;0,311;R
ES0021000003073076YC;09/02/2023;13;0,333;R
ES0021000003073076YC;09/02/2023;14;0,389;R
ES0021000003073076YC;09/02/2023;15;0,837;R
ES0021000003073076YC;09/02/2023;16;0,426;R
ES0021000003073076YC;09/02/2023;17;0,355;R
ES0021000003073076YC;09/02/2023;18;0,558;R
ES0021000003073076YC;09/02/2023;19;0,474;R
ES0021000003073076YC;09/02/2023;20;0,592;R
ES0021000003073076YC;09/02/2023;21;0,617;R
ES0021000003073076YC;09/02/2023;22;1,150;R
ES0021000003073076YC;09/02/2023;23;0,823;R
ES0021000003073076YC;09/02/2023;24;0,537;R
ES0021000003073076YC;10/02/2023;1;0,566;R
ES0021000003073076YC;10/02/2023;2;1,969;R
ES0021000003073076YC;10/02/2023;3;2,610;R
ES0021000003073076YC;10/02/2023;4;2,617;R
ES0021000003073076YC;10/02/2023;5;2,461;R
ES0021000003073076YC;10/02/2023;6;0,872;R
ES0021000003073076YC;10/02/2023;7;1,788;R
ES0021000003073076YC;10/02/2023;8;1,842;R
ES0021000003073076YC;10/02/2023;9;0,687;R
ES0021000003073076YC;10/02/2023;10;0,688;R
ES0021000003073076YC;10/02/2023;11;0,292;R
ES0021000003073076YC;10/02/2023;12;0,353;R
ES0021000003073076YC;10/02/2023;13;0,297;R
ES0021000003073076YC;10/02/2023;14;0,386;R
ES0021000003073076YC;10/02/2023;15;0,440;R
ES0021000003073076YC;10/02/2023;16;0,467;R
ES0021000003073076YC;10/02/2023;17;0,512;R
ES0021000003073076YC;10/02/2023;18;0,503;R
ES0021000003073076YC;10/02/2023;19;0,489;R
ES0021000003073076YC;10/02/2023;20;0,547;R
ES0021000003073076YC;10/02/2023;21;0,609;R
ES0021000003073076YC;10/02/2023;22;1,781;R
ES0021000003073076YC;10/02/2023;23;0,909;R
ES0021000003073076YC;10/02/2023;24;0,670;R
ES0021000003073076YC;11/02/2023;1;0,608;R
ES0021000003073076YC;11/02/2023;2;2,066;R
ES0021000003073076YC;11/02/2023;3;2,724;R
ES0021000003073076YC;11/02/2023;4;2,659;R
ES0021000003073076YC;11/02/2023;5;2,404;R
ES0021000003073076YC;11/02/2023;6;0,651;R
ES0021000003073076YC;11/02/2023;7;0,330;R
ES0021000003073076YC;11/02/2023;8;1,257;R
ES0021000003073076YC;11/02/2023;9;1,013;R
ES0021000003073076YC;11/02/2023;10;1,249;R
ES0021000003073076YC;11/02/2023;11;0,717;R
ES0021000003073076YC;11/02/2023;12;0,566;R
ES0021000003073076YC;11/02/2023;13;0,391;R
ES0021000003073076YC;11/02/2023;14;0,966;R
ES0021000003073076YC;11/02/2023;15;0,947;R
ES0021000003073076YC;11/02/2023;16;0,623;R
ES0021000003073076YC;11/02/2023;17;0,516;R
ES0021000003073076YC;11/02/2023;18;0,504;R
ES0021000003073076YC;11/02/2023;19;0,499;R
ES0021000003073076YC;11/02/2023;20;0,687;R
ES0021000003073076YC;11/02/2023;21;1,787;R
ES0021000003073076YC;11/02/2023;22;0,672;R
ES0021000003073076YC;11/02/2023;23;0,724;R
ES0021000003073076YC;11/02/2023;24;0,655;R
ES0021000003073076YC;12/02/2023;1;1,147;R
ES0021000003073076YC;12/02/2023;2;2,300;R
ES0021000003073076YC;12/02/2023;3;3,140;R
ES0021000003073076YC;12/02/2023;4;2,488;R
ES0021000003073076YC;12/02/2023;5;2,477;R
ES0021000003073076YC;12/02/2023;6;0,755;R
ES0021000003073076YC;12/02/2023;7;0,356;R
ES0021000003073076YC;12/02/2023;8;0,322;R
ES0021000003073076YC;12/02/2023;9;0,367;R
ES0021000003073076YC;12/02/2023;10;0,538;R
ES0021000003073076YC;12/02/2023;11;0,452;R
ES0021000003073076YC;12/02/2023;12;0,429;R
ES0021000003073076YC;12/02/2023;13;0,408;R
ES0021000003073076YC;12/02/2023;14;1,047;R
ES0021000003073076YC;12/02/2023;15;0,442;R
ES0021000003073076YC;12/02/2023;16;0,358;R
ES0021000003073076YC;12/02/2023;17;0,897;R
ES0021000003073076YC;12/02/2023;18;0,891;R
ES0021000003073076YC;12/02/2023;19;0,487;R
ES0021000003073076YC;12/02/2023;20;0,678;R
ES0021000003073076YC;12/02/2023;21;0,733;R
ES0021000003073076YC;12/02/2023;22;0,717;R
ES0021000003073076YC;12/02/2023;23;1,002;R
